AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS,NAME_CONTRACT_TYPE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_RATING_CLIENT,REG_REGION_NOT_WORK_REGION,FLAG_OWN_CAR,FLAG_OWN_REALTY,TARGET
112600.0,348900.0,22830.0,-18026,-2073,1,Cash loans,Pensioner,Higher education,Married,House / apartment,2,1,Y,Y,0
111600.0,476900.0,23510.0,-8125,-1551,2,Revolving loans,Working,Secondary / secondary special,Civil marriage,House / apartment,2,0,N,Y,0
161000.0,539900.0,23750.0,-20985,-1281,2,Cash loans,Pensioner,Secondary / secondary special,Married,With parents,1,0,Y,Y,0
296700.0,642200.0,37380.0,-20338,-1242,3,Cash loans,State servant,Higher education,Married,House / apartment,1,0,N,Y,0
185000.0,606500.0,26660.0,-11833,-5258,1,Cash loans,State servant,Higher education,Married,House / apartment,2,0,Y,Y,0
98500.0,225400.0,9880.0,-19059,-1847,4,Cash loans,Working,Higher education,Single / not married,Municipal apartment,2,0,N,N,0
583400.0,2259100.0,131390.0,-11123,-2995,1,Cash loans,State servant,Higher education,Married,House / apartment,2,0,N,N,0
153200.0,675800.0,38770.0,-8318,-1743,4,Cash loans,Working,Higher education,Single / not married,House / apartment,2,0,N,N,0
110300.0,306000.0,13180.0,-10902,-455,2,Cash loans,Working,Higher education,Married,House / apartment,2,0,Y,Y,0
298400.0,887500.0,47900.0,-10540,-610,2,Revolving loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
116500.0,342300.0,18250.0,-13098,-2001,5,Cash loans,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,N,Y,0
338200.0,869300.0,48870.0,-14395,-1112,3,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,0,N,N,0
95300.0,375900.0,23000.0,-15842,-946,4,Cash loans,Pensioner,Secondary / secondary special,Separated,House / apartment,2,0,Y,Y,0
301000.0,1043800.0,51510.0,-15332,-41,2,Cash loans,State servant,Secondary / secondary special,Married,Municipal apartment,2,1,N,N,0
162800.0,321200.0,17100.0,-12020,-3939,4,Cash loans,Working,Higher education,Married,House / apartment,2,0,N,Y,0
280800.0,1141400.0,71460.0,-8139,-1564,2,Cash loans,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,N,Y,0
381100.0,878500.0,57970.0,-17394,-1128,3,Cash loans,Commercial associate,Higher education,Widow,House / apartment,3,0,N,Y,0
83600.0,371500.0,24210.0,-14030,-2203,3,Cash loans,Commercial associate,Secondary / secondary special,Separated,House / apartment,2,0,N,Y,1
278700.0,785100.0,42720.0,-12470,-357,3,Cash loans,Working,Secondary / secondary special,Married,House / apartment,1,0,N,Y,0
72800.0,252200.0,14010.0,-21602,-1279,2,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,2,0,N,N,0
87200.0,175300.0,9770.0,-19671,-1055,3,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
98500.0,269000.0,17370.0,-21455,-1952,2,Cash loans,Pensioner,Higher education,Civil marriage,House / apartment,2,1,Y,Y,0
189400.0,751200.0,47960.0,-15625,-1158,3,Cash loans,Working,Incomplete higher,Married,House / apartment,3,0,Y,Y,1
149700.0,462300.0,23160.0,-9774,-1260,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,1,N,Y,0
135500.0,574800.0,26580.0,-18859,-640,2,Cash loans,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,3,0,N,Y,0
158400.0,531100.0,27540.0,-10982,-90,2,Cash loans,Working,Secondary / secondary special,Civil marriage,Municipal apartment,2,0,Y,Y,0
197900.0,852400.0,42190.0,-14761,-4545,4,Cash loans,Pensioner,Secondary / secondary special,Separated,House / apartment,2,0,N,Y,0
205700.0,916000.0,61120.0,-8714,-36,2,Cash loans,Working,Higher education,Married,House / apartment,2,0,N,Y,0
254500.0,770000.0,37660.0,-20933,-603,2,Cash loans,Commercial associate,Lower secondary,Married,House / apartment,1,0,Y,N,0
365900.0,1217000.0,56850.0,-9694,-1083,2,Cash loans,Commercial associate,Secondary / secondary special,Married,With parents,2,0,N,Y,0
145700.0,590700.0,38620.0,-22183,-701,3,Cash loans,Working,Secondary / secondary special,Married,House / apartment,3,0,N,Y,0
113500.0,272200.0,12040.0,-21559,-1466,1,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
200100.0,825700.0,40270.0,-15136,-1130,4,Cash loans,Working,Higher education,Married,House / apartment,2,0,N,Y,0
83100.0,282400.0,15080.0,-19632,-538,2,Cash loans,Commercial associate,Higher education,Married,House / apartment,2,0,N,Y,0
104900.0,394300.0,22660.0,-17625,-168,1,Cash loans,Pensioner,Higher education,Married,House / apartment,1,0,N,Y,0
242700.0,489200.0,24710.0,-20576,-270,4,Revolving loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
138400.0,535400.0,29390.0,-14609,-1216,2,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,0,Y,N,1
80500.0,212400.0,10020.0,-20298,-3415,1,Revolving loans,Working,Higher education,Married,House / apartment,2,0,Y,Y,0
69900.0,277800.0,15820.0,-15102,-193,2,Cash loans,Working,Higher education,Married,House / apartment,1,0,N,N,0
150900.0,479100.0,25200.0,-22792,-2065,4,Cash loans,Working,Higher education,Married,House / apartment,1,0,Y,Y,1
260700.0,662600.0,42460.0,-15486,-2868,3,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
258900.0,1132000.0,59780.0,-15105,-591,4,Cash loans,Working,Secondary / secondary special,Single / not married,House / apartment,2,0,N,N,0
155700.0,601900.0,32230.0,-20287,-2014,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,1
402100.0,1793900.0,102960.0,-20873,-2119,1,Revolving loans,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,3,0,N,N,0
139700.0,388900.0,17580.0,-16581,-2246,2,Cash loans,Working,Secondary / secondary special,Single / not married,House / apartment,2,0,N,N,0
137400.0,488200.0,22490.0,-10559,-3985,2,Cash loans,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,2,1,Y,Y,1
45000.0,155300.0,9710.0,-15187,-928,3,Cash loans,Commercial associate,Higher education,Married,House / apartment,1,0,Y,Y,0
117700.0,430400.0,21140.0,-23228,-510,2,Cash loans,Commercial associate,Higher education,Married,House / apartment,3,0,N,N,0
225500.0,429200.0,25670.0,-19771,-1433,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
321900.0,833000.0,37100.0,-20706,-117,1,Cash loans,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2,0,N,N,0
97200.0,413600.0,26210.0,-8197,-742,2,Cash loans,Pensioner,Lower secondary,Separated,House / apartment,3,0,N,N,1
185600.0,546500.0,36990.0,-15189,-3921,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,1
248600.0,1092300.0,56490.0,-18062,-1386,4,Revolving loans,Working,Secondary / secondary special,Civil marriage,House / apartment,2,0,N,Y,1
148100.0,352000.0,19410.0,-21009,-1048,4,Cash loans,State servant,Secondary / secondary special,Single / not married,House / apartment,2,1,Y,Y,0
47000.0,211200.0,11300.0,-8462,-563,3,Revolving loans,Working,Secondary / secondary special,Single / not married,House / apartment,2,0,Y,Y,1
166600.0,613700.0,40040.0,-21369,-526,1,Revolving loans,Working,Secondary / secondary special,Single / not married,House / apartment,3,0,N,Y,0
215500.0,839600.0,35480.0,-16483,-493,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,N,0
91700.0,263300.0,15530.0,-10841,-3227,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
129700.0,551100.0,32490.0,-12768,-6194,3,Cash loans,Working,Secondary / secondary special,Married,House / apartment,3,0,N,Y,0
82600.0,270300.0,14040.0,-12201,-1397,4,Cash loans,Working,Secondary / secondary special,Civil marriage,House / apartment,2,0,N,Y,1
45000.0,163700.0,7810.0,-16201,-151,4,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
246100.0,506000.0,24410.0,-8500,-1926,1,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
147000.0,515300.0,32370.0,-10218,-3643,5,Cash loans,Pensioner,Higher education,Married,House / apartment,2,0,N,Y,0
327400.0,1366400.0,59740.0,-20731,-4888,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,3,0,N,Y,0
226100.0,515800.0,29220.0,-9801,-1809,3,Cash loans,Working,Secondary / secondary special,Married,House / apartment,3,0,N,Y,0
123400.0,467900.0,23380.0,-11421,-1291,2,Cash loans,State servant,Secondary / secondary special,Married,House / apartment,2,0,N,Y,1
141300.0,264000.0,12910.0,-14956,-1769,2,Cash loans,State servant,Secondary / secondary special,Married,House / apartment,1,0,Y,N,0
195500.0,840800.0,46370.0,-15980,-36,2,Cash loans,State servant,Secondary / secondary special,Married,House / apartment,2,0,Y,N,0
238800.0,1063600.0,69500.0,-19942,-1945,3,Cash loans,State servant,Secondary / secondary special,Married,House / apartment,3,1,Y,Y,1
173000.0,476800.0,27690.0,-14859,-2258,2,Cash loans,Commercial associate,Secondary / secondary special,Married,Rented apartment,2,0,Y,Y,0
256000.0,534800.0,33430.0,-20364,-2338,3,Cash loans,Working,Lower secondary,Civil marriage,House / apartment,2,1,N,Y,0
127000.0,454400.0,26180.0,-17607,-1512,1,Cash loans,State servant,Higher education,Married,With parents,2,0,N,N,0
89400.0,168100.0,10110.0,-9487,-2199,3,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,3,0,Y,Y,0
142600.0,442400.0,23550.0,-10182,-1859,5,Cash loans,Commercial associate,Secondary / secondary special,Married,With parents,2,1,N,Y,0
163200.0,413500.0,27320.0,-14693,-224,2,Cash loans,Pensioner,Higher education,Married,House / apartment,2,0,N,Y,0
80800.0,248700.0,13690.0,-14048,-4175,5,Cash loans,Commercial associate,Higher education,Married,House / apartment,2,1,Y,Y,1
75500.0,139600.0,7870.0,-19619,-1780,1,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,0,N,N,0
184200.0,357200.0,19880.0,-17003,-2376,3,Revolving loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,N,0
120200.0,221500.0,11120.0,-13907,-766,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
135500.0,470400.0,22580.0,-10414,-3840,2,Cash loans,Working,Secondary / secondary special,Single / not married,House / apartment,2,0,N,Y,0
123000.0,407400.0,17890.0,-11315,-1275,2,Cash loans,Working,Secondary / secondary special,Civil marriage,House / apartment,2,0,N,Y,0
315000.0,765300.0,46430.0,-16919,-2075,2,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,3,1,N,Y,0
276800.0,981500.0,48610.0,-14475,-5552,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,3,1,N,Y,0
79300.0,332100.0,17310.0,-15945,-4525,2,Cash loans,Pensioner,Higher education,Civil marriage,House / apartment,3,0,N,N,0
112800.0,287500.0,18950.0,-10413,-1890,5,Cash loans,Working,Higher education,Married,House / apartment,2,0,N,N,0
225300.0,911700.0,51720.0,-18323,-330,1,Revolving loans,State servant,Secondary / secondary special,Married,House / apartment,1,0,Y,Y,0
199000.0,714200.0,31800.0,-21371,-5491,2,Revolving loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,N,1
144200.0,272700.0,17120.0,-11815,-5241,3,Cash loans,Commercial associate,Higher education,Married,House / apartment,2,1,Y,Y,0
83400.0,234600.0,11420.0,-15569,-199,4,Cash loans,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,Y,Y,0
104700.0,332000.0,18710.0,-23347,-1092,3,Cash loans,Working,Higher education,Married,House / apartment,2,0,N,Y,0
113700.0,429300.0,23720.0,-13025,-1451,2,Cash loans,Working,Secondary / secondary special,Separated,House / apartment,2,1,N,N,0
169100.0,435500.0,20990.0,-17233,-176,2,Cash loans,Commercial associate,Higher education,Married,Rented apartment,2,0,Y,Y,0
345200.0,1537300.0,69190.0,-9119,-384,2,Cash loans,Working,Higher education,Separated,House / apartment,2,0,N,Y,0
104500.0,381200.0,18100.0,-17409,-1409,2,Cash loans,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,0,N,N,0
88200.0,247500.0,11020.0,-9110,-2536,2,Revolving loans,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2,0,N,Y,1
139500.0,287600.0,14140.0,-23086,-51,3,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,N,0
246700.0,564900.0,38370.0,-19171,-4447,2,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,0,N,Y,1
71400.0,222500.0,11670.0,-20336,-4179,3,Cash loans,Working,Higher education,Married,House / apartment,1,1,N,Y,0
304600.0,955100.0,61570.0,-18985,-3554,2,Cash loans,Commercial associate,Higher education,Married,House / apartment,2,1,N,N,0
135100.0,523200.0,29440.0,-17147,-865,1,Cash loans,Commercial associate,Secondary / secondary special,Married,Rented apartment,2,0,N,Y,0
102000.0,383600.0,22760.0,-14900,-1232,3,Cash loans,Working,Higher education,Civil marriage,House / apartment,2,0,N,N,1
66200.0,155100.0,7140.0,-21465,-943,3,Cash loans,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2,1,Y,Y,0
209700.0,714300.0,35100.0,-23047,-5384,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,1
135200.0,250900.0,13870.0,-15690,-1345,3,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
160400.0,461300.0,29940.0,-22640,-153,2,Cash loans,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2,0,N,N,0
93900.0,362700.0,15640.0,-17044,-584,1,Revolving loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
125500.0,361300.0,19940.0,-16322,-1132,2,Cash loans,Working,Incomplete higher,Civil marriage,House / apartment,2,0,Y,Y,0
115500.0,468500.0,20300.0,-14974,-5605,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
140000.0,621000.0,33460.0,-11033,-1536,3,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
105400.0,362500.0,21150.0,-7730,-1155,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,3,0,N,N,1
68400.0,149900.0,9200.0,-11551,-169,1,Cash loans,Pensioner,Higher education,Single / not married,House / apartment,3,0,N,Y,0
576200.0,1627800.0,74230.0,-15862,-3831,1,Cash loans,Commercial associate,Higher education,Married,House / apartment,2,1,N,N,0
74500.0,136000.0,6300.0,-13776,-1414,1,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
161300.0,552800.0,29970.0,-14877,-4640,2,Cash loans,Working,Higher education,Civil marriage,House / apartment,2,0,N,N,0
60700.0,243900.0,16570.0,-23430,-1076,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
54300.0,190100.0,9740.0,-13299,-2098,1,Revolving loans,Pensioner,Secondary / secondary special,Married,House / apartment,1,1,Y,Y,0
154600.0,606400.0,32210.0,-14937,-1162,3,Cash loans,Working,Secondary / secondary special,Single / not married,House / apartment,3,1,N,Y,0
160700.0,636300.0,33880.0,-9815,-280,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
276700.0,1133800.0,50000.0,-8440,-579,2,Cash loans,Working,Higher education,Married,House / apartment,2,0,N,N,0
179800.0,453100.0,28150.0,-20131,-127,1,Cash loans,Working,Higher education,Single / not married,House / apartment,2,0,N,Y,0
136600.0,567200.0,27550.0,-16841,-1059,3,Cash loans,Working,Secondary / secondary special,Civil marriage,House / apartment,2,0,N,Y,0
91600.0,326700.0,19700.0,-19895,-1913,2,Cash loans,Pensioner,Higher education,Married,House / apartment,2,0,Y,N,1
311600.0,804600.0,43730.0,-10078,-510,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,1,N,Y,0
234300.0,1046300.0,60590.0,-16860,-1231,2,Cash loans,Pensioner,Higher education,Married,House / apartment,3,0,N,N,0
79000.0,344900.0,14970.0,-11746,-1121,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,1,0,N,Y,0
150100.0,503000.0,32760.0,-11335,-1392,3,Cash loans,Pensioner,Secondary / secondary special,Single / not married,With parents,2,0,Y,N,1
158300.0,645300.0,31190.0,-7855,-372,2,Revolving loans,Pensioner,Secondary / secondary special,Widow,House / apartment,2,0,N,N,0
123900.0,310500.0,18450.0,-9764,-1394,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,N,0
216600.0,633200.0,39730.0,-12640,-827,1,Revolving loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
223200.0,512600.0,28730.0,-9548,-615,2,Cash loans,Working,Secondary / secondary special,Separated,House / apartment,2,0,N,Y,0
133900.0,429100.0,21790.0,-23513,-1610,2,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
128000.0,401800.0,27090.0,-12630,-292,2,Cash loans,Pensioner,Secondary / secondary special,Single / not married,House / apartment,2,1,N,N,1
311600.0,739900.0,36430.0,-9764,-3190,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,N,0
234800.0,849200.0,56610.0,-10869,-4295,3,Cash loans,Working,Higher education,Civil marriage,House / apartment,2,0,N,N,1
152700.0,323400.0,14900.0,-17115,-1973,1,Cash loans,Commercial associate,Higher education,Single / not married,House / apartment,3,0,Y,Y,1
65200.0,128200.0,6680.0,-8699,-659,4,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
174900.0,496600.0,22650.0,-21530,-1796,3,Cash loans,Working,Secondary / secondary special,Single / not married,House / apartment,2,0,N,N,0
208800.0,606900.0,25530.0,-23122,-1680,5,Cash loans,Working,Higher education,Separated,House / apartment,2,0,N,Y,1
45000.0,119800.0,5840.0,-11635,-906,4,Cash loans,Pensioner,Higher education,Married,House / apartment,2,0,N,Y,0
167000.0,416900.0,18460.0,-14903,-618,5,Revolving loans,Working,Secondary / secondary special,Married,House / apartment,3,0,N,Y,0
